alerta_id,placa,desde_brt,periodo,veredito,cat,n_dest,n_dest_cli,n_pend,tem_pend,vel_T,dbase_T,stop,stop_off_min,stop_dur,S_dest_d,S_pend_d,S_rom_d,pres_first_cod,pres_first_dt,pres_in_dest,pres_in_pend,r0,r10,b0,b10,osrm_sobe_todos,gps_jumps,grp
1519e495-5fe8-43d1-ac80-ed83d0d6592f,TOS-0G53,2026-08-27 12:51,A 24-28/08,correto,8 indeterminado,4,4,2,True,13,63977.2,False,,,,,,564584,56.7,True,True,17667.5,18064.1,63977.2,64907.5,True,0,2026-08-27 12:55
97f5e9fa-3025-4dc2-9cb1-df76ed5bac62,RQU-0B47,2026-08-27 13:04,A 24-28/08,correto,3b visita cliente da lista logo depois (reta nao diminui),10,10,8,True,7,80203.9,True,6.1,131,14.0,14.0,14.0,609462,15.7,True,True,663.3,848.3,80203.9,80029.9,True,0,2026-08-27 13:07
736adbfb-7e71-42be-97ba-ac66fdab715e,RBJ-2H28,2026-08-27 13:04,A 24-28/08,falso,2 para perto de cliente da lista mas coord. a 150-600m,8,7,13,True,0,26332.4,True,6.1,414,572.9,572.9,575.4,,,,,464.7,572.8,26332.4,26598.9,True,0,2026-08-27 13:08
a263220a-7846-4fdf-8fb5-f0f1f25bc3e0,RQU-2H61,2026-08-27 13:20,A 24-28/08,correto,3b visita cliente da lista logo depois (reta nao diminui),9,8,6,True,13,44229.9,False,,,,,,505284,44.3,True,True,1468.2,1446.9,44229.9,44154.7,True,0,2026-08-27 13:28
f3631062-963b-4c85-ae21-1608b8bf8c24,RQS-7H76,2026-08-27 13:42,A 24-28/08,falso,"3 rota indireta: vai a cliente da lista (reta diminui, rua sobe)",20,19,20,True,12,20852.4,True,22.2,257,221.1,221.1,427.6,576844,23.7,True,True,1783.4,1384.3,20852.4,20155.8,True,0,2026-08-27 13:46
24a55f89-d705-408e-b471-7498e1216c26,TTE-6D61,2026-08-27 13:54,A 24-28/08,correto,5 retorno a base,10,9,3,True,49,22420.8,True,5.0,496,2855.9,4792.5,2941.8,,,,,2881.8,2855.9,22420.8,21112.5,True,0,2026-08-27 13:53
711e5f0a-a372-42e0-82bc-d06900a8f326,TTL-2H39,2026-08-27 14:00,A 24-28/08,correto,8 indeterminado,19,18,14,True,42,7199.5,True,4.8,518,2952.2,2952.2,3148.5,,,,,1798.2,2952.2,7199.5,6326.4,True,0,2026-08-27 14:09
9708ebc7-1984-4f42-8074-d511d6694cd6,TOS-6H57,2026-08-27 14:06,A 24-28/08,falso,5 retorno a base,9,9,7,True,88,58107.7,False,,,,,,,,,,3225.4,15866.9,58107.7,45368.4,True,0,2026-08-27 14:08
22209de0-497e-4379-8284-7a40b901219e,RQV-6C22,2026-08-27 14:15,A 24-28/08,falso,5 retorno a base,13,13,5,True,88,124922.9,False,,,,,,,,,,2702.9,14928.1,124922.9,117062.2,True,0,2026-08-27 14:19
dcd6611a-0f24-4183-b20f-4e86c81ae088,RBG-5G18,2026-08-27 14:22,A 24-28/08,falso,9 sem disparo afastando_geral (outra origem),0,0,11,True,0,128764.6,True,-1.4,854,,543.7,184.7,,,,,,,,,,0,2026-08-27 14:17
f7803846-b02c-407c-8179-b84d4db0c70f,RQV-9B26,2026-08-27 15:42,A 24-28/08,falso,5 retorno a base,10,10,6,True,80,118247.9,False,,,,,,,,,,9358.6,21754.7,118247.9,104920.0,True,0,2026-08-27 15:44
1b51cdfd-3df0-4686-9aca-613def6fb97b,RQM-0C38,2026-08-27 15:43,A 24-28/08,falso,5 retorno a base,6,6,3,True,42,58084.6,False,,,,,,,,,,14848.9,19087.4,58084.6,54120.6,True,0,2026-08-27 15:45
4e131cb2-7c23-4877-93e2-39cd79ca72ae,RQU-6G55,2026-08-27 15:50,A 24-28/08,correto,8 indeterminado,9,8,4,True,52,45272.0,False,,,,,,,,,,752.6,1956.8,45272.0,44978.2,True,0,2026-08-27 15:51
caafcbd9-9bd4-45c6-9584-5ca59366ba24,RBG-5G18,2026-08-27 15:58,A 24-28/08,falso,8 indeterminado,10,10,9,True,53,131042.9,True,7.1,439,4846.6,4846.6,839.1,,,,,1294.4,4845.6,131042.9,130373.0,True,0,2026-08-27 16:00
2d403e64-9d62-452e-9865-aa9093ec1d2a,RQU-9J17,2026-08-27 16:10,A 24-28/08,correto,3b visita cliente da lista logo depois (reta nao diminui),11,11,10,True,16,79370.3,True,1.1,295,1814.5,1814.5,3721.1,504228,28.4,True,True,1839.6,1693.0,79370.3,79512.6,True,0,2026-08-27 16:13
b3ea4e96-116b-4215-9d96-63289c030fdd,TTH-6H80,2026-08-28 06:20,A 24-28/08,falso,9 sem disparo afastando_geral (outra origem),0,0,42,True,0,13823.6,True,-1.9,2492,,683.8,619.8,,,,,,,,,,0,2026-08-28 07:45
b614a5e2-30b9-440c-89a4-a310f078b0f9,RQV-3G18,2026-08-28 07:25,A 24-28/08,falso,1b lista so base: pendentes existem mas >50km/filtrados,1,0,38,True,38,5503.6,True,4.2,127,7301.3,72771.9,72802.4,,,,,,,,,True,0,2026-08-28 07:27
ad9545b1-235b-49e2-8030-d429a841381b,TTJ-9I18,2026-08-28 07:27,A 24-28/08,falso,7 GPS ruidoso,1,0,22,True,88,37544.8,False,,,,,,,,,,,,,,True,1,2026-08-28 07:30
b5b0a438-1bd2-40cc-a12f-5b39fdc8e9f0,RQQ-1B52,2026-08-28 07:31,A 24-28/08,correto,1d para em ponto do ROMANEIO que nao esta na lista da Central,17,16,17,True,13,23097.2,True,3.5,500,5435.6,5435.6,37.2,959150,49.1,True,True,5337.0,5435.8,23097.2,22926.7,True,0,2026-08-28 07:37
6fb2e2b5-f0ba-41ea-a15a-f30f914556d5,RQV-9B26,2026-08-28 07:51,A 24-28/08,correto,3b visita cliente da lista logo depois (reta nao diminui),25,25,25,True,18,107583.2,True,5.5,148,2431.8,2431.8,2431.8,616196,26.0,True,True,1293.8,2439.6,107583.2,108599.4,True,0,2026-08-28 07:54
abd52815-f8fe-471c-959b-1455512bc9cd,RQM-0C38,2026-08-28 08:40,A 24-28/08,correto,1d para em ponto do ROMANEIO que nao esta na lista da Central,34,34,34,True,17,99104.7,True,4.3,590,823.4,823.4,172.4,,,,,854.1,823.2,99104.7,99231.5,True,0,2026-08-28 08:44
52f08332-b6b9-4263-816e-b9ec22028bbe,RQV-6C22,2026-08-28 08:46,A 24-28/08,correto,"3 rota indireta: vai a cliente da lista (reta diminui, rua sobe)",26,26,24,True,11,137833.3,True,1.9,165,1108.2,1309.1,40.7,589273,-4.6,True,False,976.1,558.1,137833.3,137861.1,True,0,2026-08-28 08:49
f395ea7a-eed4-4a3e-879e-5384118c72d2,TOS-0H81,2026-08-28 08:54,A 24-28/08,correto,"3 rota indireta: vai a cliente da lista (reta diminui, rua sobe)",38,38,37,True,24,79421.4,True,2.9,189,829.3,829.3,780.2,473934,14.3,True,True,799.9,67.7,79421.4,79164.3,True,0,2026-08-28 08:57
f2c1f682-e8c9-4b42-994f-cc2ab56ccb1c,RQT-0J15,2026-08-28 09:32,A 24-28/08,correto,8 indeterminado,18,18,19,True,73,60531.5,False,,,,,,,,,,4221.9,4151.9,60531.5,60475.3,True,0,2026-08-28 09:35
8b13b6f9-a6f0-47b3-9335-25da2a01c598,RQV-9B26,2026-08-28 09:56,A 24-28/08,correto,5 retorno a base,18,18,17,True,10,119443.3,False,,,,,,,,,,1473.5,4096.4,119443.3,117529.9,True,0,2026-08-28 10:08
1b2cfef6-de5b-4c60-a08c-102a3bc8223c,RQV-9D97,2026-08-28 10:28,A 24-28/08,falso,"3 rota indireta: vai a cliente da lista (reta diminui, rua sobe)",28,28,27,True,18,129532.7,True,6.4,228,28.0,28.0,28.0,569825,19.0,True,True,1176.3,28.0,129532.7,128494.8,True,0,2026-08-28 10:30
50386a22-c2b4-4ad5-858f-ceebd53af384,TTJ-9I18,2026-08-28 10:34,A 24-28/08,correto,1d para em ponto do ROMANEIO que nao esta na lista da Central,17,17,17,True,19,106706.6,True,0.9,415,1358.3,4.7,4.7,,,,,1292.6,1200.5,106706.6,106518.3,True,0,2026-08-28 10:40
276675f3-4bcd-446a-965b-78d6665054c4,RQV-9E67,2026-08-28 10:35,A 24-28/08,correto,3b visita cliente da lista logo depois (reta nao diminui),25,25,25,True,44,100165.6,True,5.8,337,1621.6,1621.6,1621.6,415779,26.9,True,True,1484.7,1621.6,100165.6,100163.1,True,0,2026-08-28 10:41
93df16da-005e-44c6-ba14-9e6a61f6a8d4,RQV-6C22,2026-08-28 11:21,A 24-28/08,correto,5 retorno a base,22,22,14,True,6,133730.7,True,8.9,168,1009.2,1009.2,1123.1,799489,21.8,True,True,1353.0,1009.9,133730.7,131954.3,True,0,2026-08-28 11:33
0237a89a-c5f2-42f6-bd6f-b3dabe8e798e,RQV-3J99,2026-08-28 11:36,A 24-28/08,correto,1d para em ponto do ROMANEIO que nao esta na lista da Central,10,10,11,True,48,121461.3,True,3.5,198,21413.6,21413.6,291.3,,,,,21012.7,21261.0,121461.3,121676.1,True,0,2026-08-28 11:39
ec3a42c2-a3ad-4309-a7d0-a655cdf5c503,RQS-7H76,2026-08-28 11:42,A 24-28/08,falso,"3 rota indireta: vai a cliente da lista (reta diminui, rua sobe)",17,16,13,True,9,24612.4,True,2.6,200,2360.8,2360.8,2360.8,556216,28.7,True,True,1134.5,555.0,24612.4,24450.5,True,0,2026-08-28 11:47
7dc06df8-723f-4a47-89d9-d5f50118d465,RQP-2G33,2026-08-28 11:56,A 24-28/08,correto,5 retorno a base,5,5,5,True,58,96176.2,False,,,,,,,,,,1219.7,10011.8,96176.2,85042.3,True,0,2026-08-28 12:01
a5caeb72-a030-4bc7-b432-9b8dca09636d,TOS-6H57,2026-08-28 11:58,A 24-28/08,falso,5 retorno a base,10,9,3,True,88,48169.6,False,,,,,,,,,,19482.9,32653.8,48169.6,35036.7,False,0,2026-08-28 12:01
cefbf1b7-44d2-45e6-a43a-69ee3eac1063,RQP-2G33,2026-08-28 12:34,A 24-28/08,falso,5 retorno a base,5,5,5,True,87,58981.9,False,,,,,,,,,,35143.6,46053.9,58981.9,45918.0,True,0,2026-08-28 12:36
609a103b-2a1b-4317-97b7-7ce6ef17e6af,TTH-6G37,2026-08-28 12:35,A 24-28/08,falso,3b visita cliente da lista logo depois (reta nao diminui),11,10,6,True,17,15451.2,True,2.7,247,184.3,184.3,4.2,625056,4.8,True,True,545.0,543.1,15451.2,15434.7,True,0,2026-08-28 12:38
7167e849-10a5-4e59-b67e-2c4f97adb3ec,RQU-4B93,2026-08-28 13:49,A 24-28/08,falso,5 retorno a base,6,6,4,True,50,128884.7,False,,,,,,,,,,18763.9,28136.3,128884.7,121903.3,True,0,2026-08-28 13:52
1aa82c3d-a3e6-456d-a0f4-2cac03ab5f16,RQU-2H61,2026-08-28 14:03,A 24-28/08,correto,8 indeterminado,11,10,8,True,46,40802.5,True,5.8,1238,5815.3,5815.3,2227.4,,,,,5069.9,5815.3,40802.5,41856.6,True,0,2026-08-28 14:05
2ed0e52b-0577-4d09-bad5-1ea620dc6dc4,RQV-6C22,2026-08-28 14:23,A 24-28/08,falso,5 retorno a base,14,14,5,True,31,129169.0,True,6.9,120,7385.6,8357.7,7624.5,,,,,4865.8,7431.9,129169.0,126024.1,True,0,2026-08-28 14:37
3264f5f7-6c92-4d5c-80f0-3cd3c1644472,TTM-2G01,2026-08-28 14:38,A 24-28/08,falso,5 retorno a base,3,3,2,True,86,80579.2,False,,,,,,,,,,7457.9,18551.4,80579.2,69225.6,True,0,2026-08-28 14:39
cb4fbded-374a-43a2-a72f-599d913e9664,TTJ-9I18,2026-08-28 15:01,A 24-28/08,falso,5 retorno a base,6,6,4,True,69,90233.4,False,,,,,,,,,,2806.0,12411.8,90233.4,82679.8,True,0,2026-08-28 15:04
2de9f050-6daa-4127-af5e-3ba8de64b819,RQU-2H61,2026-08-28 15:09,A 24-28/08,correto,8 indeterminado,9,8,6,True,6,36332.3,True,1.0,316,1885.6,1885.6,1476.7,,,,,1912.6,1922.2,36332.3,36360.3,True,0,2026-08-28 15:11
355b3fa9-e166-4a68-905f-48d7d920be19,RQU-2E34,2026-08-28 15:27,A 24-28/08,falso,7 GPS ruidoso,7,7,2,True,41,105962.9,False,,,,,,,,,,,,,,True,1,2026-08-28 15:28
c99aae7f-fbc8-4833-b5a9-5565b0237edc,TTH-3C94,2026-08-28 15:34,A 24-28/08,correto,3b visita cliente da lista logo depois (reta nao diminui),14,13,11,True,22,47706.2,True,20.1,232,19.0,19.0,19.0,968783,39.2,True,True,4520.1,5665.6,47706.2,47776.5,True,0,2026-08-28 15:40
a7f63759-db40-4fcc-9bac-5f833a125624,TOS-0H81,2026-08-28 15:37,A 24-28/08,falso,5 retorno a base,16,16,11,True,86,69797.7,False,,,,,,,,,,7002.2,16958.2,69797.7,61301.0,True,0,2026-08-28 15:39
83edeb6f-27ca-42ca-b0a8-4f9378982be5,RQU-0B47,2026-08-28 16:13,A 24-28/08,falso,5 retorno a base,7,7,5,True,16,56622.3,False,,,,,,,,,,11761.6,15759.3,56622.3,52639.7,True,0,2026-08-28 16:16
0d70983f-926a-4241-9048-8e4558788f24,TOS-4G92,2026-08-28 16:13,A 24-28/08,correto,8 indeterminado,18,17,2,True,18,22884.3,True,1.6,188,2634.7,7054.4,667.3,,,,,2389.2,2629.5,22884.3,23120.3,True,0,2026-08-28 16:17
1b855d1e-5f77-44e9-9e6d-40b24022e542,TOS-0G94,2026-08-29 07:27,B 29/08-13/09,falso,2 para perto de cliente da lista mas coord. a 150-600m,26,25,26,True,25,19352.4,True,0.8,359,467.2,281.4,26.4,,,,,451.1,669.4,19352.4,20345.9,True,0,2026-08-29 07:41
031a2918-6c26-4730-95a6-bb6ed8c164d9,RQV-3G18,2026-08-29 07:30,B 29/08-13/09,falso,1a lista vazia: Unitrac sem pendentes (so base),1,0,0,False,0,21969.4,True,-1.7,302,21969.3,,,,,,,,,,,True,0,2026-08-29 07:37
4b18b474-3e8a-4d8d-949c-92cc5581c65b,RQV-6I51,2026-08-29 07:30,B 29/08-13/09,falso,8 indeterminado,8,8,25,True,70,51277.2,False,,,,,,,,,,48240.6,48240.6,51277.2,51277.2,False,0,2026-08-29 07:39
06ca8aff-a6cc-4aea-9bb5-3a8b1b617019,TTP-0H36,2026-08-29 07:50,B 29/08-13/09,falso,9 sem disparo afastando_geral (outra origem),0,0,36,True,0,19450.9,True,-1.1,1148,,25.1,25.2,,,,,,,,,,0,2026-08-29 07:57
7b1cee06-0d9b-4c1c-b257-3871be06b45b,TUG-9D18,2026-08-29 07:54,B 29/08-13/09,falso,4 saida de base/patio,2,1,1,True,0,1472.0,True,-1.6,145,1465.0,9507.6,9665.8,,,,,9507.6,5096.7,1472.0,4767.6,True,0,2026-08-29 08:05
5a44f315-7ad3-49f7-861b-262ca9f4b9c9,RBJ-7H78,2026-08-29 10:27,B 29/08-13/09,correto,2 para perto de cliente da lista mas coord. a 150-600m,20,19,19,True,8,31100.8,True,6.5,232,575.2,575.2,712.7,,,,,732.7,575.2,31100.8,30730.5,True,0,2026-08-29 10:36
3845925d-aaf8-4838-8dab-d607b49fbf13,RBI-1E10,2026-08-29 11:44,B 29/08-13/09,falso,9 sem disparo afastando_geral (outra origem),0,0,24,True,61,22712.5,True,12.4,212,,104.1,3.2,,,,,,,,,,0,2026-08-29 11:44
4465873d-6e22-4e3e-b687-6e3862a9a0ec,TTI-6E49,2026-08-31 06:19,B 29/08-13/09,falso,1a lista vazia: Unitrac sem pendentes (so base),1,0,0,False,15,9663.6,True,14.2,1290,10700.6,,57.1,,,,,,,,,True,0,2026-08-31 06:27
b1fd864c-eaf5-443d-ba33-8872f53b8586,RQP-4A68,2026-08-31 06:19,B 29/08-13/09,falso,1b lista so base: pendentes existem mas >50km/filtrados,1,0,31,True,76,4596.6,False,,,,,,,,,,,,,,True,0,2026-08-31 06:28
e083b5bd-b7c1-4c76-b1ba-5b753d035d45,TTK-8A87,2026-08-31 06:22,B 29/08-13/09,falso,1a lista vazia: Unitrac sem pendentes (so base),1,0,0,False,25,9150.4,True,3.7,2169,9596.3,,58.1,,,,,,,,,True,0,2026-08-31 06:29
eb0ffe08-f99e-4bfd-b05a-00ed5743ec8c,TTY-1A57,2026-08-31 06:26,B 29/08-13/09,falso,1b lista so base: pendentes existem mas >50km/filtrados,1,0,21,True,48,1310.7,False,,,,,,,,,,,,,,True,0,2026-08-31 06:30
d47c9e77-f739-459b-a7c8-e2bac7c5f187,RQV-9E67,2026-08-31 07:08,B 29/08-13/09,falso,1b lista so base: pendentes existem mas >50km/filtrados,1,0,25,True,70,33266.3,False,,,,,,,,,,,,,,True,0,2026-08-31 07:12
182a60c6-9932-46bb-bc15-b48f116b8743,RQQ-1B52,2026-08-31 07:31,B 29/08-13/09,falso,1b lista so base: pendentes existem mas >50km/filtrados,1,0,23,True,88,22907.4,False,,,,,,,,,,,,,,True,0,2026-08-31 07:36
ab299316-e5d0-46f8-b512-fd33b3fcc938,RQU-6G55,2026-08-31 08:06,B 29/08-13/09,falso,"3 rota indireta: vai a cliente da lista (reta diminui, rua sobe)",28,27,27,True,17,31885.5,True,6.8,392,21.7,21.7,21.7,611405,8.9,True,True,2352.4,21.7,31885.5,33923.4,True,0,2026-08-31 08:14
e30281ec-7c17-418e-9a4d-8169f25c6b2d,TOS-4J82,2026-08-31 08:28,B 29/08-13/09,correto,3b visita cliente da lista logo depois (reta nao diminui),17,17,17,True,12,94886.0,True,1.8,152,4342.1,4342.1,1.7,516093,31.8,True,True,4200.2,3994.7,94886.0,96981.5,True,0,2026-08-31 08:29
ce9d9561-49fb-49bf-994e-ec1eac191670,TOS-0G53,2026-08-31 08:49,B 29/08-13/09,falso,8 indeterminado,15,14,20,True,42,45949.2,True,1.4,1283,619.9,1994.0,624.4,,,,,793.5,619.9,45949.2,45767.6,True,0,2026-08-31 08:51
d7fd962a-242e-4d84-a34c-64089c07ffe7,RBJ-2J67,2026-08-31 09:01,B 29/08-13/09,falso,7 GPS ruidoso,1,1,1,True,28,92683.1,True,5.5,2062,2532.5,2532.5,2532.5,,,,,,,,,True,1,2026-08-31 09:04
d85c74c8-8f20-4845-8edb-8b7401f74120,RQV-7H50,2026-08-31 09:31,B 29/08-13/09,correto,8 indeterminado,9,8,7,True,16,35850.5,True,1.3,419,5155.5,5155.5,5155.5,,,,,4926.2,4917.7,35850.5,35840.7,True,0,2026-08-31 09:33
296e323b-cc88-4711-83ef-9b9f475e4732,TTL-2H39,2026-08-31 09:37,B 29/08-13/09,correto,8 indeterminado,18,17,16,True,24,2560.3,True,1.4,229,1845.7,1845.7,4067.6,,,,,2162.8,1836.1,2560.3,2689.8,True,0,2026-08-31 09:40
afa08403-871f-48b5-bc0f-6c1ee6adcefb,RQV-9B26,2026-08-31 09:37,B 29/08-13/09,falso,8 indeterminado,18,18,15,True,17,129132.1,True,1.3,1391,848.3,8012.8,463.6,,,,,708.1,848.3,129132.1,128877.4,True,0,2026-08-31 09:39
6ccc5b74-6558-47b2-a386-987ee2542b1c,RBF-5G63,2026-08-31 10:48,B 29/08-13/09,falso,9 sem disparo afastando_geral (outra origem),0,0,8,True,0,125435.0,True,-1.6,750,,1160.0,35.6,585123,20.3,False,True,,,,,,0,2026-08-31 10:50
4984027d-8910-4ea6-baf9-9a1f3a797ba8,TOS-3C21,2026-08-31 10:49,B 29/08-13/09,falso,5 retorno a base,10,10,9,True,20,104986.5,True,10.7,128,7.3,7.3,7.3,,,,,3887.2,189.0,104986.5,101290.5,True,0,2026-08-31 10:51
26bc84a9-8050-40e5-af01-9da2c16368bf,TTM-7C13,2026-08-31 11:07,B 29/08-13/09,correto,8 indeterminado,10,9,6,True,11,13348.8,True,7.5,1827,3963.6,3963.6,3549.1,,,,,3980.1,3963.9,13348.8,15827.5,True,0,2026-08-31 11:12
0aedb65b-1c4f-456d-bfff-d27ddd8474bc,TOS-0H81,2026-08-31 11:24,B 29/08-13/09,falso,5 retorno a base,8,8,4,True,32,78029.3,False,,,,,,,,,,1953.3,6851.9,78029.3,69649.5,True,0,2026-08-31 11:26
d5d6a3f5-0a79-4f9c-bd46-13f8f0eea9ad,RQU-1B50,2026-08-31 11:53,B 29/08-13/09,falso,8 indeterminado,13,12,5,True,36,15634.6,True,12.4,153,2165.9,2165.9,2165.9,,,,,1348.7,2146.9,15634.6,16027.7,True,0,2026-08-31 11:55
01298d13-1275-49ea-901c-42bb3d7e72bc,TTY-1A57,2026-08-31 12:29,B 29/08-13/09,correto,8 indeterminado,10,10,6,True,35,94874.8,True,8.8,164,3043.1,3043.1,3043.1,,,,,1503.1,3043.1,94874.8,97915.0,True,0,2026-08-31 12:34
5911e081-766e-45c9-96c9-85506954d244,RQV-6I51,2026-08-31 12:44,B 29/08-13/09,correto,5 retorno a base,12,11,9,True,13,11803.2,True,16.4,836,1193.1,2339.1,149.3,,,,,3946.7,1628.3,11803.2,9690.0,True,0,2026-08-31 12:46
98e2c4c5-933f-48ba-a14c-fa29500681aa,TTK-4D17,2026-08-31 13:14,B 29/08-13/09,correto,3b visita cliente da lista logo depois (reta nao diminui),15,14,3,True,26,11363.4,True,1.4,440,451.3,451.3,24.8,457432,2.7,True,True,468.4,466.9,11363.4,11732.9,True,0,2026-08-31 13:21
e48ce404-72f1-45c5-9b41-3adebbd4a6aa,RQV-9B26,2026-08-31 14:01,B 29/08-13/09,falso,5 retorno a base,3,3,2,True,88,78995.0,False,,,,,,,,,,23593.3,35655.6,78995.0,69842.6,True,0,2026-08-31 14:05
f624836d-e2b1-423f-997f-a80e6c0f364e,RQQ-1B52,2026-08-31 14:29,B 29/08-13/09,correto,1d para em ponto do ROMANEIO que nao esta na lista da Central,12,12,11,True,22,137854.4,True,2.8,270,1895.6,2669.8,19.6,,,,,1890.3,1922.4,137854.4,138112.7,True,0,2026-08-31 14:31
3dd34840-fd88-4d4d-9e44-8a5392d88053,TOS-3C21,2026-08-31 14:44,B 29/08-13/09,falso,5 retorno a base,2,2,0,False,54,60535.8,False,,,,,,,,,,17642.7,21616.4,60535.8,56650.4,True,0,2026-08-31 14:48
7a45f01d-7d56-467d-b6c8-ffef21a8955c,RQV-0E64,2026-08-31 14:50,B 29/08-13/09,falso,7 GPS ruidoso,8,8,1,True,52,80468.3,False,,,,,,,,,,,,,,True,2,2026-08-31 14:51
6732fa1f-14f1-4662-8991-889f81ce555e,RQV-9E67,2026-08-31 15:21,B 29/08-13/09,correto,3b visita cliente da lista logo depois (reta nao diminui),13,13,9,True,9,111548.1,True,6.2,995,973.7,1283.3,36.0,565243,29.8,True,True,1065.4,973.6,111548.1,111721.8,True,0,2026-08-31 15:23
c4d944a2-ce9a-41cd-8ffc-431dbe6839d2,RQP-2G33,2026-08-31 15:22,B 29/08-13/09,correto,6 para no cliente da lista (<=150m),14,14,8,True,35,101112.2,True,18.4,141,9.1,9.1,1790.8,,,,,401.3,5179.5,101112.2,105777.8,True,0,2026-08-31 15:24
a984fc0d-f280-484f-a465-f4c3fd4a7449,RQV-9E67,2026-09-01 06:28,B 29/08-13/09,falso,1b lista so base: pendentes existem mas >50km/filtrados,1,0,32,True,75,20548.9,False,,,,,,,,,,,,,,True,0,2026-09-01 06:37
71f68d96-bd5e-43cd-a843-df6a90502afb,RQV-4F38,2026-09-01 06:30,B 29/08-13/09,falso,1b lista so base: pendentes existem mas >50km/filtrados,1,0,36,True,67,31912.4,False,,,,,,,,,,,,,,True,0,2026-09-01 06:32
8a2a8154-f607-453f-b259-6a04c29a87ec,RBG-2D21,2026-09-01 06:32,B 29/08-13/09,falso,8 indeterminado,3,2,35,True,87,27965.0,True,24.9,603,45796.4,45796.4,47805.5,,,,,18034.4,31427.1,27965.0,41506.6,True,0,2026-09-01 06:39
575d1e43-15e2-4681-8ec1-69f3298b3a7c,TUO-1D10,2026-09-01 06:36,B 29/08-13/09,falso,9 sem disparo afastando_geral (outra origem),0,0,24,True,0,18837.2,True,-1.6,2486,,1509.2,38.4,,,,,,,,,,0,2026-09-01 06:40
00cd5b60-d03f-4f54-bac0-9a182333cfb3,RBJ-2J67,2026-09-01 07:53,B 29/08-13/09,falso,1b lista so base: pendentes existem mas >50km/filtrados,1,0,23,True,21,3867.3,False,,,,,,,,,,,,,,True,0,2026-09-01 08:14
e6458251-fce6-4ec1-9cda-8561654a4e27,RQV-6I51,2026-09-01 07:54,B 29/08-13/09,falso,1b lista so base: pendentes existem mas >50km/filtrados,1,0,21,True,85,4655.5,False,,,,,,,,,,,,,,True,0,2026-09-01 08:11
4e0dc924-de7a-4af6-b241-fec981f2ce7f,RQV-6C22,2026-09-01 08:02,B 29/08-13/09,falso,8 indeterminado,30,30,30,True,7,125811.2,True,1.4,206,6148.3,6148.3,653.1,647180,48.8,True,True,6149.9,6301.2,125811.2,125716.3,True,0,2026-09-01 08:16
9b80dae9-ecaf-44ab-a732-bffe7977a140,RQU-3B36,2026-09-01 09:35,B 29/08-13/09,falso,9 sem disparo afastando_geral (outra origem),0,0,23,True,0,66145.9,True,3.2,431,,7166.0,13.7,,,,,,,,,,0,2026-09-01 09:37
1692e15e-4b4b-49b3-9e72-19c319d30ad5,TUO-1D10,2026-09-01 09:55,B 29/08-13/09,falso,9 sem disparo afastando_geral (outra origem),0,0,16,True,0,23862.1,True,-1.7,2488,,1297.6,24.2,,,,,,,,,,0,2026-09-01 10:01
54f11294-96ab-4fdc-b02b-c0183b839e08,RQV-6C22,2026-09-01 09:58,B 29/08-13/09,correto,"3 rota indireta: vai a cliente da lista (reta diminui, rua sobe)",26,26,23,True,34,137822.6,True,11.3,338,48.4,48.4,48.4,647504,22.6,True,True,907.1,65.8,137822.6,137984.4,True,0,2026-09-01 10:00
3cfab6f4-4603-4e78-a44b-b63e059c5985,RQU-6G55,2026-09-01 11:02,B 29/08-13/09,correto,9 sem disparo afastando_geral (outra origem),0,0,9,True,0,35610.4,True,-1.9,1754,,563.7,43.4,610078,30.8,False,True,,,,,,0,2026-09-01 10:59
6acec91f-e2db-4fe8-97ee-369aaf8d68f1,RBI-0J25,2026-09-01 14:41,B 29/08-13/09,falso,1d para em ponto do ROMANEIO que nao esta na lista da Central,10,10,4,True,15,73036.6,True,6.3,213,710.2,2518.6,26.6,,,,,1162.5,710.2,73036.6,72666.6,True,0,2026-09-01 14:52
357743cc-e558-4a70-9086-2dcb4d05b685,RQQ-5B81,2026-09-03 07:23,B 29/08-13/09,correto,"3 rota indireta: vai a cliente da lista (reta diminui, rua sobe)",23,23,23,True,6,84551.5,True,0.8,291,5650.3,5650.3,2.3,514999,16.8,True,True,5644.5,4382.4,84551.5,85751.8,True,0,2026-09-03 07:32
f0e93fdb-ac90-4b65-88e3-92eba56e1f6c,TUM-1C79,2026-09-03 08:58,B 29/08-13/09,falso,1a lista vazia: Unitrac sem pendentes (so base),1,0,0,False,14,19782.9,True,16.7,609,19406.5,,28.5,,,,,,,,,True,0,2026-09-03 09:01
9cdbac46-4622-4800-8c50-44271393c881,RQV-4F38,2026-09-03 08:59,B 29/08-13/09,correto,"3 rota indireta: vai a cliente da lista (reta diminui, rua sobe)",28,28,28,True,32,111810.4,True,25.8,285,31.8,31.8,6.7,554660,27.3,True,True,1258.9,928.9,111810.4,112055.5,True,0,2026-09-03 09:01
3dd42a91-190f-4452-8196-1e664f0ba389,TOS-4J82,2026-09-03 09:35,B 29/08-13/09,correto,1d para em ponto do ROMANEIO que nao esta na lista da Central,15,15,15,True,16,94894.4,True,1.6,193,1306.7,4344.8,0.7,,,,,1167.8,2906.2,94894.4,96632.0,True,0,2026-09-03 09:37
